optionType,materialId,materialName,family,group,name,uuid,price,price_units,displayName,deviationFrom,deviationTo,margin,rawGroup
post_production,73122,20MnCrS6 / 1.7149,Steel,Surface Roughness,Smooth (1.6um RA),31dec414-6c86-4fd7-971f-0cb8d9ae114a,0,per_cm_2,,,,,Surface Roughness
post_production,73122,20MnCrS6 / 1.7149,Steel,Surface Roughness,Fine (0.8um RA),d9984c13-6ed1-41ab-b84b-fc0eca60bfe2,0,per_cm_2,,,,,Surface Roughness
tolerance,73122,20MnCrS6 / 1.7149,Steel,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73122,20MnCrS6 / 1.7149,Steel,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73122,20MnCrS6 / 1.7149,Steel,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73123,18CrNiMo7/ 1.6587,Steel,Finishing,Polishing,9d6ede8d-745c-479c-b744-8d9e73d4a18e,0.005,per_cm_2,,,,,Finishing
post_production,73123,18CrNiMo7/ 1.6587,Steel,Inspection,Measurement report,0ce935ca-3e5b-4604-b952-b664aebc5ee3,1000,per_model,,,,,Inspection
post_production,73123,18CrNiMo7/ 1.6587,Steel,Finishing,Electroless Nickel Plating,87b54e01-980f-47c5-8f06-11a1933ca8ef,1.179,per_cm_3,,,,,Finishing
post_production,73123,18CrNiMo7/ 1.6587,Steel,Finishing,Galvanizing,74fd0754-ba51-4646-a873-3b2c932235fb,0.1572,per_cm_3,,,,,Finishing
post_production,73123,18CrNiMo7/ 1.6587,Steel,Finishing,Powder Coating,9fb6b36f-63bc-4fbd-b330-68fe1bff7e91,0.01,per_cm_2,,,,,Finishing
post_production,73123,18CrNiMo7/ 1.6587,Steel,Finishing,Bead Blasting,940714fa-8ca5-4334-8a92-eb279f15d3f7,0.005,per_cm_2,,,,,Finishing
post_production,73123,18CrNiMo7/ 1.6587,Steel,Inspection,CMM,a007fa1b-b263-4aef-bff2-399577b835fa,1000,per_model,,,,,Inspection
post_production,73123,18CrNiMo7/ 1.6587,Steel,Inspection,First Article Inspection Report (FAIR),ee9eb27a-869b-4883-8212-4fdcac4524a2,1000,per_model,,,,,Inspection
post_production,73123,18CrNiMo7/ 1.6587,Steel,Heat Treatment,Heat Treating,95ca054c-a326-4595-bba3-144bb09dc112,0.7074,per_cm_3,,,,,
post_production,73123,18CrNiMo7/ 1.6587,Steel,Surface Roughness,Standard (3.2um RA),01435b66-de4d-4161-8233-b05740a396af,0,per_cm_2,,,,,Surface Roughness
post_production,73123,18CrNiMo7/ 1.6587,Steel,Surface Roughness,Smooth (1.6um RA),84198e20-ff63-4417-950f-c5e21c2d864f,0,per_cm_2,,,,,Surface Roughness
post_production,73123,18CrNiMo7/ 1.6587,Steel,Surface Roughness,Fine (0.8um RA),e189fb67-42d6-43ee-b4c0-5aba1f5c833a,0,per_cm_2,,,,,Surface Roughness
tolerance,73123,18CrNiMo7/ 1.6587,Steel,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73123,18CrNiMo7/ 1.6587,Steel,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73123,18CrNiMo7/ 1.6587,Steel,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73124,16MnCr5 / 1.7131,Steel,Finishing,Polishing,cd7dfefc-cf68-48d9-b03e-2e38e795b4aa,0.005,per_cm_2,,,,,Finishing
post_production,73124,16MnCr5 / 1.7131,Steel,Inspection,Measurement report,5774b987-6b2b-4a5d-9eac-de22d9a3de34,1000,per_model,,,,,Inspection
post_production,73124,16MnCr5 / 1.7131,Steel,Finishing,Electroless Nickel Plating,3e7ec02f-9d20-49b8-90e5-108829ad58d0,1.179,per_cm_3,,,,,Finishing
post_production,73124,16MnCr5 / 1.7131,Steel,Finishing,Galvanizing,44e95341-f105-45ed-9fcd-83d41f469bf7,0.1572,per_cm_3,,,,,Finishing
post_production,73124,16MnCr5 / 1.7131,Steel,Finishing,Powder Coating,e561d94f-4631-46cf-887d-4a1bde13ffb2,0.01,per_cm_2,,,,,Finishing
post_production,73124,16MnCr5 / 1.7131,Steel,Finishing,Bead Blasting,3c6f1747-f186-4605-bca8-838bee44a361,0.005,per_cm_2,,,,,Finishing
post_production,73124,16MnCr5 / 1.7131,Steel,Inspection,CMM,96909a63-19c1-495b-988c-fbe26e83ed56,1000,per_model,,,,,Inspection
post_production,73124,16MnCr5 / 1.7131,Steel,Inspection,First Article Inspection Report (FAIR),7f07af12-c046-4d30-afac-ef79fc18fc33,1000,per_model,,,,,Inspection
post_production,73124,16MnCr5 / 1.7131,Steel,Heat Treatment,Heat Treating,1b2c29fe-347a-4a8b-b14e-ef0c37ac3115,0.7074,per_cm_3,,,,,
post_production,73124,16MnCr5 / 1.7131,Steel,Surface Roughness,Standard (3.2um RA),6e97e52e-3ed0-48d1-b707-a8481d6390ae,0,per_cm_2,,,,,Surface Roughness
post_production,73124,16MnCr5 / 1.7131,Steel,Surface Roughness,Smooth (1.6um RA),368ac759-2660-4c3b-b93c-f13f2a29a669,0,per_cm_2,,,,,Surface Roughness
post_production,73124,16MnCr5 / 1.7131,Steel,Surface Roughness,Fine (0.8um RA),68b228fb-3013-455a-ade2-1979511dba8a,0,per_cm_2,,,,,Surface Roughness
tolerance,73124,16MnCr5 / 1.7131,Steel,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73124,16MnCr5 / 1.7131,Steel,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73124,16MnCr5 / 1.7131,Steel,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73125,25CrMo4 / 1.7218,Steel,Finishing,Polishing,7de489e9-6d1c-4b1c-81d1-50df1599115b,0.005,per_cm_2,,,,,Finishing
post_production,73125,25CrMo4 / 1.7218,Steel,Inspection,Measurement report,8f6e2105-7a40-44d4-834a-88fd6730ce39,1000,per_model,,,,,Inspection
post_production,73125,25CrMo4 / 1.7218,Steel,Finishing,Electroless Nickel Plating,71e5bd89-f33f-43f7-9772-e8898541a940,1.179,per_cm_3,,,,,Finishing
post_production,73125,25CrMo4 / 1.7218,Steel,Finishing,Galvanizing,4d1eacca-9679-46e5-a8ac-6757b5118e34,0.1572,per_cm_3,,,,,Finishing
post_production,73125,25CrMo4 / 1.7218,Steel,Finishing,Powder Coating,268e7350-6547-46d9-84ce-7fae6b363e96,0.01,per_cm_2,,,,,Finishing
post_production,73125,25CrMo4 / 1.7218,Steel,Finishing,Bead Blasting,24b670d4-b6bd-4041-80c5-28e66d88e824,0.005,per_cm_2,,,,,Finishing
post_production,73125,25CrMo4 / 1.7218,Steel,Inspection,CMM,719dafb2-d062-4877-b664-e56150f31a23,1000,per_model,,,,,Inspection
post_production,73125,25CrMo4 / 1.7218,Steel,Inspection,First Article Inspection Report (FAIR),e922b982-3ec4-476e-8b26-e1c2719ca4f0,1000,per_model,,,,,Inspection
post_production,73125,25CrMo4 / 1.7218,Steel,Heat Treatment,Heat Treating,1134aa41-fbc0-4b5b-92c7-becdb49ab04a,0.7074,per_cm_3,,,,,
post_production,73125,25CrMo4 / 1.7218,Steel,Surface Roughness,Standard (3.2um RA),4ccc7a72-fa89-45b3-a99b-88a0dc436ad8,0,per_cm_2,,,,,Surface Roughness
post_production,73125,25CrMo4 / 1.7218,Steel,Surface Roughness,Smooth (1.6um RA),43582ed9-ab45-4b0d-b319-5e41874a8324,0,per_cm_2,,,,,Surface Roughness
post_production,73125,25CrMo4 / 1.7218,Steel,Surface Roughness,Fine (0.8um RA),4eea66c2-f14a-49d1-b1f3-7cb0cdb5162a,0,per_cm_2,,,,,Surface Roughness
tolerance,73125,25CrMo4 / 1.7218,Steel,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73125,25CrMo4 / 1.7218,Steel,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73125,25CrMo4 / 1.7218,Steel,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73126,SS201,Stainless Steel,Finishing,Polishing,f8c2ccd4-2aca-4a79-9d98-ffb0d0214e19,0.005,per_cm_2,,,,,Finishing
post_production,73126,SS201,Stainless Steel,Inspection,Measurement report,1350b80a-d11c-4015-a43c-54163b9c2680,1000,per_model,,,,,Inspection
post_production,73126,SS201,Stainless Steel,Finishing,Electroless Nickel Plating,30ec982f-cef9-41db-80bf-874c839ad2f0,1.179,per_cm_3,,,,,Finishing
post_production,73126,SS201,Stainless Steel,Finishing,Galvanizing,edabcb7a-80bc-45c8-a2ad-2dd7912495d1,0.1572,per_cm_3,,,,,Finishing
post_production,73126,SS201,Stainless Steel,Finishing,Powder Coating,e6eebe40-59f5-48b8-be37-dbbee1809a58,0.01,per_cm_2,,,,,Finishing
post_production,73126,SS201,Stainless Steel,Finishing,Bead Blasting,44bde51b-7b81-4c75-8232-63e3bc736ff2,0.005,per_cm_2,,,,,Finishing
post_production,73126,SS201,Stainless Steel,Inspection,CMM,672bde3c-6080-44c5-9436-0083d7fa7188,1000,per_model,,,,,Inspection
post_production,73126,SS201,Stainless Steel,Inspection,First Article Inspection Report (FAIR),c5655003-b6bc-48c3-9a44-6743b601d4fa,1000,per_model,,,,,Inspection
post_production,73126,SS201,Stainless Steel,Heat Treatment,Heat Treating,264a7085-f1b0-4f1d-bcf0-be6ac7384b7b,0.7074,per_cm_3,,,,,
post_production,73126,SS201,Stainless Steel,Surface Roughness,Standard (3.2um RA),d420e476-040f-4805-bcb8-a458d1a0e48b,0,per_cm_2,,,,,{{group}}
post_production,73126,SS201,Stainless Steel,Surface Roughness,Smooth (1.6um RA),e9d6ce15-1b6b-444d-b249-f50e49aad68f,0,per_cm_2,,,,,Surface Roughness
post_production,73126,SS201,Stainless Steel,Surface Roughness,Fine (0.8um RA),673cbf11-15fc-4849-b927-5f0865ef35ba,0,per_cm_2,,,,,{{group}}
tolerance,73126,SS201,Stainless Steel,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73126,SS201,Stainless Steel,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73126,SS201,Stainless Steel,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73127,SS304L,Stainless Steel,Finishing,Polishing,7999028a-0818-4aef-96b1-44d91fa47196,0.005,per_cm_2,,,,,Finishing
post_production,73127,SS304L,Stainless Steel,Inspection,Measurement report,637a2c0d-bc90-479b-ba73-f752dc2c588c,1000,per_model,,,,,Inspection
post_production,73127,SS304L,Stainless Steel,Finishing,Electroless Nickel Plating,22b3d1b8-1d0e-436d-b52c-18b4b20f979b,1.179,per_cm_3,,,,,Finishing
post_production,73127,SS304L,Stainless Steel,Finishing,Galvanizing,08763bae-a96c-4437-92f3-f30d4716132c,0.1572,per_cm_3,,,,,Finishing
post_production,73127,SS304L,Stainless Steel,Finishing,Powder Coating,a2c091a1-40a7-4ef3-bdf8-c15a3a75767b,0.01,per_cm_2,,,,,Finishing
post_production,73127,SS304L,Stainless Steel,Finishing,Bead Blasting,7a9a47ea-b48f-4a25-bf8b-4c0be3d474cf,0.005,per_cm_2,,,,,Finishing
post_production,73127,SS304L,Stainless Steel,Inspection,CMM,f4526a8c-4014-46af-b5d7-d1c49e224f36,1000,per_model,,,,,Inspection
post_production,73127,SS304L,Stainless Steel,Inspection,First Article Inspection Report (FAIR),bfdc79e1-3121-4c81-b61a-a555597ce37a,1000,per_model,,,,,Inspection
post_production,73127,SS304L,Stainless Steel,Heat Treatment,Heat Treating,ce38f457-de32-4902-b316-a92a0e105497,0.7074,per_cm_3,,,,,
post_production,73127,SS304L,Stainless Steel,Surface Roughness,Standard (3.2um RA),4cb7b57c-e0f1-4be5-89c0-baed74735fde,0,per_cm_2,,,,,{{group}}
post_production,73127,SS304L,Stainless Steel,Surface Roughness,Smooth (1.6um RA),d7297192-91aa-4192-9d6b-3142c022ff9c,0,per_cm_2,,,,,Surface Roughness
post_production,73127,SS304L,Stainless Steel,Surface Roughness,Fine (0.8um RA),004ac666-03d7-4312-bbca-7b639f59e4df,0,per_cm_2,,,,,{{group}}
tolerance,73127,SS304L,Stainless Steel,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73127,SS304L,Stainless Steel,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73127,SS304L,Stainless Steel,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73128,SS316L,Stainless Steel,Finishing,Polishing,aa631208-35f1-4107-81a5-5342f91e8ead,0.005,per_cm_2,,,,,Finishing
post_production,73128,SS316L,Stainless Steel,Inspection,Measurement report,003cae01-2748-487b-8767-c694dd226fde,1000,per_model,,,,,Inspection
post_production,73128,SS316L,Stainless Steel,Finishing,Electroless Nickel Plating,bb45ee9f-eda5-4829-9e85-42d4547f76df,1.179,per_cm_3,,,,,Finishing
post_production,73128,SS316L,Stainless Steel,Finishing,Galvanizing,7446d38f-5d38-4583-8cea-e3478d8ce0be,0.1572,per_cm_3,,,,,Finishing
post_production,73128,SS316L,Stainless Steel,Finishing,Powder Coating,37d7f4fd-5c6a-4ea9-80f8-8dc9d4c9ae63,0.01,per_cm_2,,,,,Finishing
post_production,73128,SS316L,Stainless Steel,Finishing,Bead Blasting,9545be46-1b0e-4b68-a0af-616271f8892f,0.005,per_cm_2,,,,,Finishing
post_production,73128,SS316L,Stainless Steel,Inspection,CMM,6360decc-ddad-4b74-b6fd-9d045f738fab,1000,per_model,,,,,Inspection
post_production,73128,SS316L,Stainless Steel,Inspection,First Article Inspection Report (FAIR),6eaa85e3-2ca5-4541-b6c5-22ad43812f82,1000,per_model,,,,,Inspection
post_production,73128,SS316L,Stainless Steel,Heat Treatment,Heat Treating,33c4a056-98ec-4485-aae8-121ec7b3a4f5,0.7074,per_cm_3,,,,,
post_production,73128,SS316L,Stainless Steel,Surface Roughness,Standard (3.2um RA),7bd9af79-350e-4a6f-862d-a94bca8c22f3,0,per_cm_2,,,,,{{group}}
post_production,73128,SS316L,Stainless Steel,Surface Roughness,Smooth (1.6um RA),560c2224-4eea-49f0-b2f7-d2308acd2dfe,0,per_cm_2,,,,,Surface Roughness
post_production,73128,SS316L,Stainless Steel,Surface Roughness,Fine (0.8um RA),b8a73a74-742a-4be2-b090-53d5eb67aed4,0,per_cm_2,,,,,{{group}}
tolerance,73128,SS316L,Stainless Steel,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73128,SS316L,Stainless Steel,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73128,SS316L,Stainless Steel,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73129,SS420,Stainless Steel,Finishing,Polishing,6a301c9a-aa6e-49a6-a5dc-7169bb262899,0.005,per_cm_2,,,,,Finishing
post_production,73129,SS420,Stainless Steel,Inspection,Measurement report,087e01ca-ce27-4bcf-9676-eb2f3d789964,1000,per_model,,,,,Inspection
post_production,73129,SS420,Stainless Steel,Finishing,Electroless Nickel Plating,f4b4b968-a37b-4d60-a426-cf7e33018092,1.179,per_cm_3,,,,,Finishing
post_production,73129,SS420,Stainless Steel,Finishing,Galvanizing,1966b666-596e-4b2a-95cd-57d377e3aec7,0.1572,per_cm_3,,,,,Finishing
post_production,73129,SS420,Stainless Steel,Finishing,Powder Coating,98419a9a-b682-4840-816d-c2a2d39fed1e,0.01,per_cm_2,,,,,Finishing
post_production,73129,SS420,Stainless Steel,Finishing,Bead Blasting,f5903eef-6629-4ea1-b68b-5e20e2054c1a,0.005,per_cm_2,,,,,Finishing
post_production,73129,SS420,Stainless Steel,Inspection,CMM,a525b25e-779f-4b12-883d-fbbe80121d61,1000,per_model,,,,,Inspection
post_production,73129,SS420,Stainless Steel,Inspection,First Article Inspection Report (FAIR),07aaf082-a690-4ac3-a584-d348e4cfd34a,1000,per_model,,,,,Inspection
post_production,73129,SS420,Stainless Steel,Heat Treatment,Heat Treating,fb82ca04-1d58-409b-a81d-01dfb21efdae,0.7074,per_cm_3,,,,,
post_production,73129,SS420,Stainless Steel,Surface Roughness,Standard (3.2um RA),3273b678-c78d-4b4e-9a86-5b96e60ebd37,0,per_cm_2,,,,,{{group}}
post_production,73129,SS420,Stainless Steel,Surface Roughness,Smooth (1.6um RA),2bbcc340-4a5e-4e56-a062-9fa637950f90,0,per_cm_2,,,,,Surface Roughness
post_production,73129,SS420,Stainless Steel,Surface Roughness,Fine (0.8um RA),5bd504f5-7de9-43bd-a48f-c25ca89400db,0,per_cm_2,,,,,{{group}}
tolerance,73129,SS420,Stainless Steel,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73129,SS420,Stainless Steel,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73129,SS420,Stainless Steel,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73130,Aluminium 1050,Aluminium,Finishing,Polishing,afb48e63-0f08-4fbb-b55a-33bca70fed10,0.005,per_cm_2,,,,,Finishing
post_production,73130,Aluminium 1050,Aluminium,Inspection,Measurement report,249b796d-10e1-4f32-b41c-1a44d244013e,1000,per_model,,,,,Inspection
post_production,73130,Aluminium 1050,Aluminium,Finishing,Electroless Nickel Plating,64fd07cf-9592-40b1-9212-5020fe1776f5,0.405,per_cm_3,,,,,Finishing
post_production,73130,Aluminium 1050,Aluminium,Finishing,Galvanizing,deba94b9-8f6f-4b98-a67f-6e87044bef2d,0.054,per_cm_3,,,,,Finishing
post_production,73130,Aluminium 1050,Aluminium,Finishing,Powder Coating,cc74e259-c84d-4eb4-aad6-d7fa8bac0f8c,0.01,per_cm_2,,,,,Finishing
post_production,73130,Aluminium 1050,Aluminium,Finishing,Bead Blasting,9371e0cc-a144-4a63-9112-467c8bbb4383,0.005,per_cm_2,,,,,Finishing
post_production,73130,Aluminium 1050,Aluminium,Inspection,CMM,5c10081f-3dd9-4306-8f60-885152867fd3,1000,per_model,,,,,Inspection
post_production,73130,Aluminium 1050,Aluminium,Inspection,First Article Inspection Report (FAIR),21406abf-6448-46a7-b07d-c8f9fd991ce7,1000,per_model,,,,,Inspection
post_production,73130,Aluminium 1050,Aluminium,Heat Treatment,Heat Treating,3ee0f704-2700-4a74-bee2-6ad753cde192,0.243,per_cm_3,,,,,
post_production,73130,Aluminium 1050,Aluminium,Surface Roughness,Standard (3.2um RA),1a3bce57-c805-444b-870d-c055b2aee71e,0,per_cm_2,,,,,Surface Roughness
post_production,73130,Aluminium 1050,Aluminium,Surface Roughness,Smooth (1.6um RA),cc51b6e6-76ed-4e94-914d-442f47aaa15a,0,per_cm_2,,,,,Surface Roughness
post_production,73130,Aluminium 1050,Aluminium,Surface Roughness,Fine (0.8um RA),61f25a01-9cdd-4ab1-8936-e30a39a834ac,0,per_cm_2,,,,,Surface Roughness
tolerance,73130,Aluminium 1050,Aluminium,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73130,Aluminium 1050,Aluminium,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73130,Aluminium 1050,Aluminium,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73131,Aluminium 1100,Aluminium,Finishing,Polishing,91743d7a-fcf4-429e-8596-2c8ea0a8709e,0.005,per_cm_2,,,,,Finishing
post_production,73131,Aluminium 1100,Aluminium,Inspection,Measurement report,a13424d0-8827-4e42-b15d-06b56db8974e,1000,per_model,,,,,Inspection
post_production,73131,Aluminium 1100,Aluminium,Finishing,Electroless Nickel Plating,83dab9f5-09a2-40d4-a991-dedc9390cd51,0.405,per_cm_3,,,,,Finishing
post_production,73131,Aluminium 1100,Aluminium,Finishing,Galvanizing,a97a455e-920c-477b-808a-16c6fda961c5,0.054,per_cm_3,,,,,Finishing
post_production,73131,Aluminium 1100,Aluminium,Finishing,Powder Coating,92d3b93b-b5eb-4b16-b163-7b360aaa1f75,0.01,per_cm_2,,,,,Finishing
post_production,73131,Aluminium 1100,Aluminium,Finishing,Bead Blasting,4db140fb-e117-4d9b-8181-2d25c1870838,0.005,per_cm_2,,,,,Finishing
post_production,73131,Aluminium 1100,Aluminium,Inspection,CMM,0fa02df8-ef92-4bd8-99ca-96c25127f326,1000,per_model,,,,,Inspection
post_production,73131,Aluminium 1100,Aluminium,Inspection,First Article Inspection Report (FAIR),ca7de5e0-b0ea-429c-b6db-ec173683281c,1000,per_model,,,,,Inspection
post_production,73131,Aluminium 1100,Aluminium,Heat Treatment,Heat Treating,3165c1cc-9ff4-4a17-a685-2fb064b93453,0.243,per_cm_3,,,,,
post_production,73131,Aluminium 1100,Aluminium,Surface Roughness,Standard (3.2um RA),7f81b6ae-8182-48d5-a621-ed878befbb01,0,per_cm_2,,,,,Surface Roughness
post_production,73131,Aluminium 1100,Aluminium,Surface Roughness,Smooth (1.6um RA),40a1713c-8602-4b3f-a2c3-f34b5125c041,0,per_cm_2,,,,,Surface Roughness
post_production,73131,Aluminium 1100,Aluminium,Surface Roughness,Fine (0.8um RA),971ca6e0-fc97-4b32-a9f5-937d2cec424e,0,per_cm_2,,,,,Surface Roughness
tolerance,73131,Aluminium 1100,Aluminium,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73131,Aluminium 1100,Aluminium,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73131,Aluminium 1100,Aluminium,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73132,Aluminium 5083,Aluminium,Finishing,Polishing,5aa28160-ac93-4d2a-8523-08032b3490e5,0.005,per_cm_2,,,,,Finishing
post_production,73132,Aluminium 5083,Aluminium,Inspection,Measurement report,6c6e1885-5f57-455c-958f-b5df1f5c77d2,1000,per_model,,,,,Inspection
post_production,73132,Aluminium 5083,Aluminium,Finishing,Electroless Nickel Plating,09049f61-f0a5-4467-9da8-730435d47f13,0.405,per_cm_3,,,,,Finishing
post_production,73132,Aluminium 5083,Aluminium,Finishing,Galvanizing,ad1b4848-cfb1-4ce0-a0aa-84d2bec0a1e6,0.054,per_cm_3,,,,,Finishing
post_production,73132,Aluminium 5083,Aluminium,Finishing,Powder Coating,d0f84809-923b-4bba-b144-da98a9e7804d,0.01,per_cm_2,,,,,Finishing
post_production,73132,Aluminium 5083,Aluminium,Finishing,Bead Blasting,e2d3f7a5-972a-4c11-9b8a-52c658508a97,0.005,per_cm_2,,,,,Finishing
post_production,73132,Aluminium 5083,Aluminium,Inspection,CMM,84951552-995a-483a-9dd0-8ab0d5431e0b,1000,per_model,,,,,Inspection
post_production,73132,Aluminium 5083,Aluminium,Inspection,First Article Inspection Report (FAIR),268d1a2b-4e48-4c83-a0c2-82d84e1721c5,1000,per_model,,,,,Inspection
post_production,73132,Aluminium 5083,Aluminium,Heat Treatment,Heat Treating,a575c8cc-2a6c-4238-9932-5b0a7870c2f0,0.243,per_cm_3,,,,,
post_production,73132,Aluminium 5083,Aluminium,Surface Roughness,Standard (3.2um RA),4906e2f1-f0a4-4f79-a3cc-28e78679d3c0,0,per_cm_2,,,,,Surface Roughness
post_production,73132,Aluminium 5083,Aluminium,Surface Roughness,Smooth (1.6um RA),e145d512-1cca-4d51-a9c7-87b844a7d8fc,0,per_cm_2,,,,,Surface Roughness
post_production,73132,Aluminium 5083,Aluminium,Surface Roughness,Fine (0.8um RA),cd9c1f58-ec6d-472a-86ea-3d8271fa3cc0,0,per_cm_2,,,,,Surface Roughness
tolerance,73132,Aluminium 5083,Aluminium,Tolerance,ISO 2768-Stanard,6a209120-eed9-4525-bc0d-2293dd8cfd16,,,-10.0mm...0.0mm,10,0,0,
tolerance,73132,Aluminium 5083,Aluminium,Tolerance,ISO 2768-Fine(Requires Drawings),a016d72c-f300-41b7-bcbe-e239cdd6af01,,,-2.0mm...0.0mm,2,0,25,
tolerance,73132,Aluminium 5083,Aluminium,Tolerance,ISO 2768-Course,9181d29c-90e8-423d-866e-1963d6d7ccac,,,-20.0mm...0.0mm,20,0,-10,
post_production,73133,Aluminium 5754,Aluminium,Finishing,Polishing,93e35481-4a73-4f24-a6bc-ca88a8f76fc9,0.005,per_cm_2,,,,,Finishing
post_production,73133,Aluminium 5754,Aluminium,Inspection,Measurement report,68410c37-1257-4f10-ac05-9c19834a14f7,1000,per_model,,,,,Inspection
post_production,73133,Aluminium 5754,Aluminium,Finishing,Electroless Nickel Plating,3fe9d280-de6d-4d0c-b449-5e6e900e111f,0.405,per_cm_3,,,,,Finishing
post_production,73133,Aluminium 5754,Aluminium,Finishing,Galvanizing,98527527-3652-42a9-a9b9-a33eb65d8c03,0.054,per_cm_3,,,,,Finishing
post_production,73133,Aluminium 5754,Aluminium,Finishing,Powder Coating,c77ec0ab-a263-44f5-ade2-523da8e1226a,0.01,per_cm_2,,,,,Finishing
post_production,73133,Aluminium 5754,Aluminium,Finishing,Bead Blasting,13c210ce-d24f-4eed-9349-71d340f39926,0.005,per_cm_2,,,,,Finishing
post_production,73133,Aluminium 5754,Aluminium,Inspection,CMM,ee3ac1bd-f101-4093-a53d-d5c3973e6319,1000,per_model,,,,,Inspection
post_production,73133,Aluminium 5754,Aluminium,Inspection,First Article Inspection Report (FAIR),a50a8b8a-444d-4747-a9fb-f1b65f6a3171,1000,per_model,,,,,Inspection
post_production,73133,Aluminium 5754,Aluminium,Heat Treatment,Heat Treating,3521599d-8957-4e7e-97b3-cf53c4684379,0.243,per_cm_3,,,,,
